𢞐	忄口 xk
𢞖	忄夭 xy
𢞗	忄比 xb
𢞟	忄口 xk
𢞠	忄习 xx
𢞣	亻心 rx
𢟅	亻心 rx
𢟣	忄永 xy
𢟤	未心 wx
𢟯	土心 tx
𢟱	忄氺 xu
𢟳	忄率 xu
𢟵	忄土 xt
𢟽	艹心 cx
𢟾	忄毛 xm
𢠛	耂心 lx
𢠡	忄火 xh
𢠫	忄灬 xh
𢠲	忄田 xt
𢠷	忄貝 xb
𢠹	忄斤 xj
𢠼	忄貝 xb
𢡀	忄黑 xh
𢡁	忄习 xx
𢡃	立心 lx
𢡅	忄木 xm
𢡇	忄十 xu
𢡉	忄止 xv
𢡍	忄鬲 xl
𢡑	果心 gx
𢡒	忄止 xv
𢡰	天心 tx
𢢂	忄口 xk
𢢒	忄十 xu
𢢗	忄虫 xi
𢢹	牛心 nx
𢢼	忄刂 xd
𢣉	口心 kx
𢣏	忄皿 xm
𢣐	忄貝 xb
𢣔	忄方 xf
𢣕	匕心 bx
𢣗	忄么 xy
𢣳	心戍 xu
𢣻	忄口 xk
𢣿	忄心 xx
𢤁	亻心 rx
𢤂	禾心 hx
𢤄	忄心 xx
𢤍	甘心 gx
𢤘	艹心 cx
𢤚	忄戈 xg
𢤤	忄心 xx
𢤩	忄止 xv
𢤯	忄韭 xj
𢤱	忄𦚏 xv
𢤲	立心 lx
𢥂	忄馬 xm
𢥌	忄羊 xy
𢥏	忄口 xk
𢥐	忄米 xm
𢥘	忄口 xk
𢥚	忄寸 xc
𢥠	忄又 xy
𢥳	忄可 xk
𢥽	黑心 hx
𢦅	忄貝 xb
𢦈	忄虫 xi
𢦎	九戈 jg
𢦕	戈几 gj
𢦦	戈甲 gj
𢦲	戊斤 wj
𢦴	戈主 gv
𢦸	口戈 kg
𢦺	人戈 rg
𢦽	戊口 wk
𢧄	口戈 kg
𢧏	天戈 tg
𢧱	又戈 yg
𢧽	鹵戈 lg
𢨁	戈韭 gj
𢨐	口戈 kg
𢨒	立戈 lg
𢨜	戈虫 gi
𢨝	艹戈 cg
𢨡	禾戈 hg
𢨨	户人 hr
𢨮	户千 hq
𢨳	户户 hh
𢨿	户丙 hb
𢩒	户巴 hb
𢩞	户爪 hv
𢩡	户八 hb
𢪓	与手 yu
𢫰	夕手 xu
𢮃	禾手 hu
𢱬	土手 tu
𢳈	方手 fu
𢵥	禾手 hu
𢶡	白手 bu
𢸭	立手 lu
𢻫	也又 yy
𢻷	巴又 by
𢼌	包又 by
𢼤	千又 qy
𢼦	艹又 cy
𢼩	丷又 by
𢼰	曲又 qy
𢼹	甫又 fy
𢼼	肖又 xy
𢽝	亻又 ry
𢽨	勿又 wy
𢾀	耂又 ly
𢾆	匕又 by
𢾑	立又 ly
𢾧	了又 ly
𢾪	又又 yy
𢾱	𣬉又 py
𢿂	未干 wg
𢿈	厶又 sy
𢿎	白又 by
𢿚	又又 yy
𢿣	土又 ty
𢿭	户十 hu
𣀀	雨又 yy
𣀂	曲又 qy
𣀄	尹又 yy
𣀜	田又 ty
𣀝	幺又 yy
𣀞	虍又 hy
𣀣	咸又 xy
𣀫	𤯌又 gy
𣀾	戈又 gy
𣁉	必文 bw
𣁒	廿文 nw
𣁟	未文 ww
𣁦	文王 ww
𣁰	斗斤 dj
𣁹	斗一 dy
𣁻	斗寸 dc
𣂇	斗非 df
𣂒	力斤 lj
𣂖	开斤 kj
𣂗	井斤 jj
𣂝	斤口 jk
𣂞	良斤 lj
𣃄	艹斤 cj
𣃈	艹斤 cj
𣃉	斤田 jt
𣃗	方刀 fd
𣃘	方丨 fg
𣃝	方央 fy
𣃳	方又 fy
𣃵	方申 fu
𣃽	方夕 fx
𣃾	方电 fd
𣄅	方口 fk
𣄉	方一 fy
𣄎	方寸 fc
𣄏	方田 ft
𣄑	方电 fd
𣄓	方毛 fm
𣄙	方兀 fw
𣄜	方貝 fb
𣄝	方人 fr
𣄠	方犬 fq
𣋄	艹子 cz
𣍃	柬申 ju
𣍇	更又 gy
𣍏	更工 gg
𣎆	亡凡 wf
𣎸	木了 ml
𣏀	木刂 md
𣏌	木巳 ms
𣏎	木丫 my
𣏞	木尤 my
𣏫	木力 ml
𣏶	木水 mu
𣐊	木九 mj
𣐋	木𠄌 mv
𣐎	木瓦 mw
𣐏	木又 my
𣐑	木匕 mb
𣐬	木田 mt
𣐿	木衣 my
𣑦	工木 gm
𣑧	土木 tm
𣑮	木舟 mv
𣑹	木巾 mj
𣑿	木巳 ms
𣒃	木役 my
𣒅	木口 mk
𣒆	木几 mj
𣒇	木几 mj
𣒍	木口 mk
𣒸	木王 mw
𣒻	木土 mt
𣒼	亻木 rm
𣓀	立木 lm
𣓁	天木 tm
𣓃	木内 mn
𣓅	木木 mm
𣓆	木壬 mr
𣓈	木入 mr
𣓊	木事 mu
𣓋	木比 mb
𣓌	木口 mk
𣓏	木木 mm
𣓐	木由 my
𣓔	弓木 gm
𣓕	木厶 ms
𣓛	木匕 mb
𣔗	厶凡 sf
𣔘	土木 tm
𣔛	木兀 mw
𣔫	木土 mt
𣔱	木又 my
𣔲	木口 mk
𣔸	木人 mr
𣔹	木矢 mu
𣔻	木犬 mq
𣔼	木干 mg
𣕃	木禺 my
𣕄	木口 mk
𣕇	肖木 xm
𣕎	木木 mm
𣕾	木必 mb
𣖄	千木 qm
𣖅	木十 mu
𣖆	木子 mz
𣖉	木木 mm
𣖊	木刂 md
𣖤	來口 lk
𣖨	木匕 mb
𣖪	木木 mm
𣖭	木土 mt
𣖮	木皿 mm
𣖯	木心 mx
𣖰	木比 mb
𣖸	木十 mu
𣖹	木手 mu
𣖻	木皿 mm
𣖾	木用 my
𣖿	木貝 mb
𣗬	木犬 mq
𣗲	求木 qm
𣗳	木寸 mc
𣗵	木止 mv
𣗶	木眔 md
𣗹	木心 mx
𣗻	厶失 su
𣘖	木木 mm
𣘗	木口 mk
𣘘	木十 mu
𣘚	木率 mu
𣘞	木一 my
𣘟	亻木 rm
𣘠	木口 mk
𣘥	木才 mc
𣘧	木寸 mc
𣘫	口几 kj
𣘬	未木 wm
𣘱	木寸 mc
𣘲	木十 mu
𣘴	木艮 mg
𣘷	木戋 mj
𣙗	土木 tm
𣙘	木矢 mu
𣙟	木巾 mj
𣙵	木寸 mc
𣙻	木又 my
𣙼	厶木 sm
𣙿	木貝 mb
𣚁	木貝 mb
𣚃	木絜 mx
𣚄	其木 qm
𣚌	木口 mk
𣚍	木口 mk
𣚐	木灬 mh
𣚒	木巴 mb
𣚔	木灬 mh
𣚕	木犬 mq
𣚖	木电 md
𣚙	木戈 mg
𣚜	木心 mx
𣚝	木衣 my
𣚟	木止 mv
𣚡	木木 mm
𣚦	木虫 mi
𣚧	口木 km
𣛔	木戈 mg
𣛕	果果 gg
𣛗	木口 mk
𣛚	木心 mx
𣛫	木火 mh
𣛮	木皿 mm
𣛱	木臼 mj
𣛴	木心 mx
𣛶	木灬 mh
𣛷	木皿 mm
𣛸	木十 mu
𣛻	木木 mm
𣛽	木亞 my
𣛾	木厶 ms
𣜂	木韭 mj
𣜇	木貝 mb
𣜢	果禺 gy
𣜭	木灬 mh
𣜺	木巴 mb
𣜽	又成 yi
𣝁	木十 mu
𣝂	木鬼 mg
𣝇	木木 mm
𣝉	木寸 mc
𣝍	木寸 mc
𣝎	木火 mh
𣝏	木口 mk
𣝒	木木 mm
𣝕	木戈 mg
𣝗	木骨 mg
𣝜	厶𠕁 sc
𣝸	木巾 mj
𣞐	木灬 mh
𣞑	木瓦 mw
𣞕	木丸 mw
𣞗	木刂 md
𣞘	木人 mr
𣞝	木心 mx
𣞟	厶八 sb
𣞰	柬木 jm
𣟁	木土 mt
𣟄	木木 mm
𣟇	木皿 mm
𣟈	木刂 md
𣟋	木衣 my
𣟑	木寸 mc
𣟒	木木 mm
𣟦	艹木 cm
𣟲	木羊 my
𣟵	木戈 mg
𣟸	木米 mm
𣟼	厶灬 sh
𣟽	厶勞 sl
𣠎	厶兀 sw
𣠏	厶又 sy
𣠚	木田 mt
𣠜	木火 mh
𣠠	木土 mt
𣠷	木虫 mi
𣠺	木人 mr
𣡌	木犬 mq
𣡎	木禾 mh
𣡕	木木 mm
𣡗	果果 gg
𣡞	木口 mk
𣡠	木又 my
𣡧	木缶 mf
𣡩	木弓 mg
𣡰	人果 rg
𣡶	木皿 mm
𣡽	木木 mm
𣡾	果果 gg
𣤃	匕乃 bn
𣥊	亡止 wv
𣦪	㕛止 yv
𣧃	歹七 dq
𣧊	歹丑 di
𣧌	歹戈 dg
𣧍	歹内 dn
𣧏	歹又 dy
𣧗	歹尤 dy
𣧘	歹牛 dn
𣧙	歹手 du
𣧛	歹火 dh
𣧜	歹巴 db
𣧝	歹人 dr
𣧡	歹𠄌 dv
𣧣	歹末 dm
𣧤	歹口 dk
𣧥	歹力 dl
𣧦	歹巾 dj
𣧲	歹米 dm
𣧳	歹口 dk
𣧵	歹戌 dx
𣧷	歹木 dm
𣧻	歹人 dr
𣧾	歹艮 dg
𣧿	歹刂 dd
𣨂	歹土 dt
𣨅	歹寸 dc
𣨉	歹了 dl
𣨊	歹片 dp
𣨋	歹斤 dj
𣨓	歹口 dk
𣨔	歹白 db
𣨗	木歹 md
𣨘	歹夭 dy
𣨛	歹十 du
𣨟	歹勿 dw
𣨠	歹心 dx
𣨢	歹出 di
𣨣	歹小 dx
𣨪	歹果 dg
𣨲	歹又 dy
𣨺	歹骨 dg
𣨾	歹生 du
𣩀	歹𠕁 dc
𣩄	歹皿 dm
𣩅	歹口 dk
𣩈	歹工 dg
𣩓	歹果 dg
𣩔	歹貝 db
𣩙	歹灬 dh
𣩠	歹斤 dj
𣩡	歹又 dy
𣩢	歹小 dx
𣩧	歹口 dk
𣩯	歹灬 dh
𣩱	歹皿 dm
𣩴	弓匕 gb
𣪀	歹貝 db
𣪁	歹貝 db
𣫴	土母 tm
𣬂	比干 bg
𣬆	比又 by
𣬍	艹比 cb
𣬝	毛了 ml
𣬠	毛几 mj
𣬬	毛及 mj
𣬵	方毛 fm
𣬶	毛巴 mb
𣬷	巴毛 bm
𣬸	刀毛 dm
𣬻	了毛 lm
𣬿	毛乍 mv
𣭀	包毛 bm
𣭇	毛母 mm
𣭖	口毛 km
𣭗	毛又 my
𣭘	弗毛 fm
𣭙	毛匕 mb
𣭝	毛口 mk
𣭤	毛十 mu
𣭮	龹毛 jm
𣭳	求毛 qm
𣭹	夭毛 ym
𣭺	户毛 hm
𣮃	毛木 mm
𣮆	丷毛 bm
𣮉	來毛 lm
𣮎	毛比 mb
𣮏	毛戈 mg
𣮐	毛十 mu
𣮧	丷毛 bm
𣮬	毛又 my
𣮿	面毛 mm
𣯆	老毛 lm
𣯋	毛寸 mc
𣯍	毛十 mu
𣯚	毛口 mk
𣯜	毛又 my
𣯩	毛入 mr
𣯬	艹毛 cm
𣯭	毛丸 mw
𣯹	夭毛 ym
𣰌	艹毛 cm
𣰕	毛木 mm
𣰛	艹毛 cm
𣰜	毛几 mj
𣰥	毛豕 mu
𣰦	毛皿 mm
𣰨	賓毛 bm
𣰬	毛貝 mb
𣰷	毛韭 mj
𣰻	艹毛 cm
𣰿	丽毛 lm
𣱈	民巴 mb
𣱐	氐土 dt
𣱗	气力 ql
𣱦	气皿 qm
𣱧	气重 qv
𣱫	气田 qt
𣲜	井水 ju
𣲱	火水 hu
𤀲	立水 lu
𤂼	自水 zu
𤃻	刀水 du
𤆁	白水 bu
𤆄	𠄎火 nh
𤆌	火又 hy
𤆑	火川 hi
𤆕	刃灬 rh
𤆜	火三 hs
𤆝	火又 hy
𤆞	火勿 hw
𤆡	火乌 hw
𤆬	毛灬 mh
𤆮	火夫 hf
𤆰	木火 mh
𤆳	火又 hy
𤆵	火巴 hb
𤇃	火万 hw
𤇄	火人 hr
𤇜	火民 hm
𤇞	力火 lh
𤇠	乎灬 hh
𤇮	火乏 hf
𤇰	亻火 rh
𤇳	火戌 hx
𤈔	土灬 th
𤈙	火夷 hy
𤈥	火匕 hb
𤈦	火毛 hm
𤈧	火役 hy
𤈩	羊火 yh
𤉌	禾火 hh
𤉍	火牛 hn
𤉎	刀火 dh
𤉙	火口 hk
𤉥	夕灬 xh
𤉨	戈火 gh
𤉫	火天 ht
𤊗	亞火 yh
𤊲	火囟 hx
𤊴	火石 hu
𤊶	火刂 hd
𤊼	火甘 hg
𤊿	火臼 hj
𤋂	艹火 ch
𤋨	火丑 hi
𤋰	里灬 lh
𤌂	火刀 hd
𤌋	火鬼 hg
𤌌	火井 hj
𤌏	火习 hx
𤌐	火干 hg
𤌔	内灬 nh
𤌷	火心 hx
𤌿	火矢 hu
𤍀	火口 hk
𤍒	火果 hg
𤍓	里火 lh
𤍕	木火 mh
𤍖	火斤 hj
𤍠	土灬 th
𤍤	火十 hu
𤍽	土火 th
𤎄	火灬 hh
𤎋	火十 hu
𤎗	艹灬 ch
𤎘	刀灬 dh
𤎣	火电 hd
𤎤	火少 hu
𤎥	白火 bh
𤎧	弓火 gh
𤎭	火口 hk
𤎯	丷火 bh
𤎱	火隹 hv
𤎲	火里 hl
𤏗	火木 hm
𤏘	火心 hx
𤏱	火又 hy
𤏶	火匕 hb
𤐙	火十 hu
𤐩	火皿 hm
𤐰	火又 hy
𤐲	火手 hu
𤐸	禾灬 hh
𤑓	火乞 hq
𤑣	火丙 hb
𤑷	火电 hd
𤑿	火灬 hh
𤒓	戈火 gh
𤒔	火寸 hc
𤒘	火馬 hm
𤒝	自火 zh
𤒻	火习 hx
𤓑	冎灬 gh
𤓒	火非 hf
𤓚	火灬 hh
𤓤	虍火 hh
𤓦	火黑 hh
𤔖	果爪 gv
𤔝	禺爪 yv
𤔟	文爪 wv
𤖪	片也 py
𤖰	片又 py
𤖱	片禾 ph
𤖳	片平 pp
𤖺	片刂 pd
𤖻	片夕 px
𤖽	片口 pk
𤗀	片良 pl
𤗃	片甫 pf
𤗇	片工 pg
𤗎	片电 pd
𤗏	片口 pk
𤗙	片屰 pp
𤗚	片田 pt
𤗛	片柬 pj
𤗜	片又 py
𤗢	片几 pj
𤗨	片白 pb
𤗪	片率 pu
𤗭	片乎 ph
𤗴	片貝 pb
𤗷	片粦 pl
𤗸	片貝 pb
𤗺	片十 pu
𤗻	片口 pk
𤗾	片田 pt
𤗿	片土 pt
𤘀	片寸 pc
𤘃	片止 pv
𤘅	牙子 yz
𤘆	牙牙 yy
𤘌	牙口 yk
𤘐	牙禹 yy
𤘘	牛口 nk
𤘜	牛尤 ny
𤘝	八牛 bn
𤘠	牛天 nt
𤘤	比牛 bn
𤘧	牛牛 nn
𤘲	牛犬 nq
𤘶	牛手 nu
𤘷	牜几 nj
𤘸	牜又 ny
𤘹	牛丕 np
𤘺	牜几 nj
𤘻	牛人 nr
𤘾	牛平 np
𤙅	牜巾 nj
𤙇	牛甲 nj
𤙌	牜匕 nb
𤙏	土牛 tn
𤙒	牜力 nl
𤙕	牛虫 ni
𤙝	牜巴 nb
𤙞	牛土 nt
𤙡	牛十 nu
𤙤	牜子 nz
𤙩	牛母 nm
𤙭	牛甫 nf
𤙯	牛力 nl
𤙰	牛寸 nc
𤙱	牛口 nk
𤙴	牜十 nu
𤙽	牜口 nk
𤚀	牛木 nm
𤚅	厶牛 sn
𤚊	牛木 nm
𤚍	牛虫 ni
𤚎	牛刂 nd
𤚏	牛重 nv
𤚓	牜文 nw
𤚔	牛又 ny
𤚚	牛母 nm
𤚝	牛王 nw
𤚟	牜寸 nc
𤚡	牜又 ny
𤚢	牜巾 nj
𤚣	牜土 nt
𤚨	牛又 ny
𤚩	牛禾 nh
𤚪	牛比 nb
𤚫	牛口 nk
𤚬	牛口 nk
𤚭	牛缶 nf
𤚯	牛犬 nq
𤚰	牜方 nf
𤚱	牛骨 ng
𤚵	牛口 nk
𤚽	牛寸 nc
𤛁	牛皿 nm
𤛊	牛白 nb
𤛏	牛且 nq
𤛐	牜口 nk
𤛚	牛豕 nu
𤛜	牛刂 nd
𤛟	牛用 ny
𤛣	牛习 nx
𤛥	牛八 nb
𤛧	牜寸 nc
𤛬	牛貝 nb
𤛭	牛牛 nn
𤛮	牛力 nl
𤛲	牛鬼 ng
𤛷	牜口 nk
𤛻	牛臣 ni
𤜁	厶心 sx
𤜊	牜口 nk
𤜋	牜口 nk
𤜙	牜人 nr
𤜜	犭力 ql
𤜝	犭几 qj
𤜢	犭十 qu
𤜣	犭也 qy
𤜤	犭七 qq
𤜧	巾犬 jq
𤜫	犭叉 qi
𤜯	犭及 qj
𤜱	犭巴 qb
𤜵	犭开 qk
𤜷	犭互 qh
𤜻	犭比 qb
𤝄	犭毛 qm
𤝎	犭水 qu
𤝒	犭出 qi
𤝔	犭寸 qc
𤝕	犭母 qm
𤝘	犭乎 qh
𤝚	犭申 qu
𤝛	犭匕 qb
𤝟	弗犬 fq
𤝧	犭勺 qu
𤝬	犭氐 qd
𤝭	犭匕 qb
𤝯	犭犬 qq
𤝰	犭口 qk
𤝳	犭尹 qy
𤝸	犭米 qm
𤝹	犭朱 qv
𤝻	犭夕 qx
𤝼	犭自 qz
𤝽	犭聿 qy
𤝿	犭王 qw
𤞂	犭土 qt
𤞇	犭土 qt
𤞈	犭丘 qq
𤞉	犭戍 qu
𤞊	犭刂 qd
𤞋	犭十 qu
𤞌	犭七 qq
𤞏	犭西 qx
𤞗	犭牛 qn
𤞠	犭杀 qu
𤞢	犭芉 qg
𤞣	口犬 kq
𤞤	犭严 qy
𤞥	犭木 qm
𤞰	犭求 qq
𤞲	犭子 qz
𤞳	犭口 qk
𤞴	犭用 qy
𤞶	犭干 qg
𤞿	犭犬 qq
𤟀	白犬 bq
𤟅	犭臼 qj
𤟆	犭刂 qd
𤟇	犭火 qh
𤟉	犭干 qg
𤟍	犭勿 qw
𤟎	犭出 qi
𤟑	犭犬 qq
𤟓	艹犬 cq
𤟖	犭木 qm
𤟚	犭又 qy
𤟝	犭巾 qj
𤟣	犭皿 qm
𤟧	犭心 qx
𤟪	犭犬 qq
𤟷	犭止 qv
𤟹	犭禺 qy
𤟼	犭口 qk
𤟾	犭巾 qj
𤠇	犭革 qg
𤠌	犭木 qm
𤠐	犭习 qx
𤠖	犭口 qk
𤠘	犭虫 qi
𤠙	犭可 qk
𤠝	犭工 qg
𤠟	犭口 qk
𤠫	犭木 qm
𤠭	犭寸 qc
𤠯	犭口 qk
𤠶	犭八 qb
𤠽	犭小 qx
𤠿	犭土 qt
𤡇	犭毛 qm
𤡔	犭木 qm
𤡕	犭鳥 qn
𤡝	犭土 qt
𤡟	犭心 qx
𤡣	犭业 qy
𤡧	犭心 qx
𤡭	犭彭 qp
𤡮	犭灬 qh
𤡯	犭灬 qh
𤡰	犭王 qw
𤡱	犭貝 qb
𤡲	犭开 qk
𤡶	犭十 qu
𤡾	亞犬 yq
𤢀	犭口 qk
𤢂	犭米 qm
𤢊	犭口 qk
𤢎	犭田 qt
𤢒	犭灬 qh
𤢓	犭豕 qu
𤢖	犭木 qm
𤢗	犭田 qt
𤢟	犭干 qg
𤢣	犭十 qu
𤢦	犭心 qx
𤢨	犭口 qk
𤢭	犭豕 qu
𤢮	犭犬 qq
𤢴	犭木 qm
𤢶	犭弓 qg
𤢹	犭田 qt
𤢺	犭貝 qb
𤣅	雨犬 yq
𤣆	犭灬 qh
𤣌	犭子 qz
𤣑	犭口 qk
𤣔	犭王 qw
𤣞	犭黑 qh
𤣬	九玉 jy
𤣮	王乞 wq
𤣯	王七 wq
𤣰	王土 wt
𤣲	王十 wu
𤣸	王丈 wv
𤣹	王尹 wy
𤣻	王又 wy
𤣼	内玉 ny
𤤊	王刀 wd
𤤋	一玉 yy
𤤐	王斥 wi
𤤦	王田 wt
𤤧	王由 wy
𤤩	王也 wy
𤤫	王卜 wb
𤤬	王力 wl
𤤮	王冬 wd
𤤱	王又 wy
𤤲	王几 wj
𤤶	工玉 gy
𤤸	王木 wm
𤤺	王曳 wy
𤥎	王𤆌 wy
𤥒	王西 wx
𤥔	几玉 jy
𤥙	王又 wy
𤥮	王口 wk
𤥷	王土 wt
𤦀	弓玉 gy
𤦃	來玉 ly
𤦎	王𠕁 wc
𤦦	王王 ww
𤦪	王東 wd
𤦮	王口 wk
𤦺	王可 wk
𤧕	王土 wt
𤧙	王臾 wy
𤧚	王心 wx
𤧠	一虫 yi
𤧭	王方 wf
𤨍	王力 wl
𤨎	王豕 wu
𤨏	王貝 wb
𤨑	王口 wk
𤨖	王巴 wb
𤨙	革玉 gy
𤨶	王水 wu
𤩂	王力 wl
𤩭	王几 wj
𤩰	王木 wm
𤪄	王电 wd
𤪆	王牛 wn
𤪡	尹玉 yy
𤪮	王土 wt
𤫊	雨王 yw
𤫞	王貝 wb
𤫣	王瓦 ww
𤫧	王韭 wj
𤫨	王鬲 wl
𤫬	瓜丰 gf
𤫺	瓜系 gx
𤬁	果瓜 gg
𤬃	立瓜 lg
𤬏	婁瓜 lg
𤬐	火瓜 hg
𤬔	瓜缶 gf
𤬘	虍瓜 hg
𤬛	虍瓜 hg
𤬝	虍瓜 hg
𤬧	瓦十 wu
𤬨	瓦凡 wf
𤬩	弋瓦 yw
𤬪	土瓦 tw
𤬫	瓦十 wu
𤬱	瓦勿 ww
𤬳	工瓦 gw
𤬾	几瓦 jw
𤬿	土瓦 tw
𤭉	亡瓦 ww
𤭌	丷瓦 bw
𤭍	瓦八 wb
𤭑	五瓦 ww
𤭙	瓦口 wk
𤭜	禾瓦 hw
𤭧	比瓦 bw
𤭫	革瓦 gw
𤭬	缶瓦 fw
𤭰	火瓦 hw
𤮆	虍瓦 hw
𤮍	瓦寸 wc
𤮎	厶瓦 sw
𤮏	廿瓦 nw
𤮐	丷瓦 bw
𤮙	虍瓦 hw
𤮚	雨瓦 yw
𤮧	虍瓦 hw
𤮷	雨瓦 yw
𤮸	雨瓦 yw
𤮼	弋甘 yg
𤮽	甘干 gg
𤯇	甘火 gh
𤯐	甘臼 gj
𤰌	用用 yy
𤰙	九田 jt
𤰚	九田 jt
𤰟	田干 tg
𤰠	田干 tg
𤰡	亡田 wt
𤰦	田七 tq
𤰬	田少 tu
𤰳	天田 tt
𤱃	田木 tm
𤱅	田内 tn
𤱆	田又 ty
𤱌	田且 tq
𤱎	田力 tl
𤱛	田禾 th
𤱜	禾田 ht
𤱟	田出 ti
𤱠	田口 tk
𤱣	冉甲 rj
𤱧	田木 tm
𤱵	龹田 jt
𤱷	田力 tl
𤱸	厶田 st
𤱺	艹田 ct
𤲓	田來 tl
𤲕	田𠕁 tc
𤲖	田㣺 tx
𤲚	田東 td
𤲢	亞田 yt
𤲩	田火 th
𤲭	田田 tt
𤲶	田力 tl
𤲸	丷田 bt
𤳂	田禾 th
𤳅	甲甲 jj
𤳈	田勿 tw
𤳕	弓田 gt
𤳝	田刂 td
𤳥	田木 tm
𤳳	田田 tt
𤳴	田口 tk
𤳵	甲甲 jj
𤴀	田兀 tw
𤴄	田大 tt
𤴒	田田 tt
𤶮	病匕 bb
𤻷	瘢皿 bm
𤽁	白十 bu
𤽃	白川 bi
𤽅	白兀 bw
𤽊	白比 bb
𤽕	白兀 bw
𤽣	必白 bb
𤽥	白口 bk
𤽦	白缶 bf
𤽯	白寸 bc
𤽲	白力 bl
𤽹	白十 bu
𤽿	白心 bx
𤾄	天白 tb
𤾅	白非 bf
𤾉	白勿 bw
𤾊	弓白 gb
𤾑	白甘 bg
𤾒	白几 bj
𤾕	立白 lb
𤾝	白木 bm
𤾦	白口 bk
𤾬	白豕 bu
𤿀	白貝 bb
𤿅	白人 br
𥁁	工皿 gm
𥁃	亡皿 wm
𥁆	牙皿 ym
𥁇	斗皿 dm
𥁎	用皿 ym
𥁐	厶皿 sm
𥁑	必皿 bm
𥁒	幼皿 ym
𥁟	歹皿 dm
𥁠	龹皿 jm
𥁢	丿皿 ym
𥁮	亻皿 rm
𥁸	龹皿 jm
𥁹	木皿 mm
𥂒	厶皿 sm
𥂧	一皿 ym
𥂨	习皿 xm
𥂰	一皿 ym
𥂸	木皿 mm
𥃌	立皿 lm
𥌱	艹民 cm
𥍅	入干 rg
𥏇	龹矢 ju
𥏈	几矢 ju
𥏰	尹匕 yb
𥏷	土矢 tu
𥑱	工石 gu
𥑼	亻石 ru
𥓇	夕石 xu
𥕗	艹石 cu
𥕿	番石 pu
𥗶	禾石 hu
𥝀	禹也 yy
𥝒	禾卜 hb
𥝕	禾亡 hw
𥝖	禾乞 hq
𥝘	禾夕 hx
𥝟	禾土 ht
𥝥	禾及 hj
𥝦	禾丑 hi
𥝧	禾巴 hb
𥝮	禾幺 hy
𥝸	禾水 hu
𥝹	禾斤 hj
𥝾	禾七 hq
𥝿	禾口 hk
𥞁	禾申 hu
𥞃	禾出 hi
𥞄	禾片 hp
𥞅	禾匕 hb
𥞊	禾未 hw
𥞍	禾可 hk
𥞎	禾巾 hj
𥞒	禾匕 hb
𥞘	禾子 hz
𥞚	禾口 hk
𥞛	禾木 hm
𥞥	歹禾 dh
𥞧	禾亍 hi
𥞩	禾开 hk
𥞪	禾米 hm
𥞲	禾刂 hd
𥞴	禾口 hk
𥞵	禾夾 hj
𥟍	禾非 hf
𥟎	禾力 hl
𥟒	禾又 hy
𥟘	禾勿 hw
𥟚	禾土 ht
𥟪	禾芼 hm
𥟽	禾土 ht
𥟾	禾苦 hk
𥠀	禾生 hu
𥠁	禾口 hk
𥠃	禾幽 hy
𥠉	禾刂 hd
𥠊	禾木 hm
𥠍	禾生 hu
𥠡	禾心 hx
𥠱	禾几 hj
𥠲	禾木 hm
𥠳	禾骨 hg
𥠴	禾匕 hb
𥠶	禾匪 hf
𥠷	禾田 ht
𥠹	禾木 hm
𥠺	禾皿 hm
𥡀	弗禾 fh
𥡁	禾小 hx
𥡟	禾臼 hj
𥡢	禾率 hu
𥡤	禾灬 hh
𥡧	禾且 hq
𥡪	禾立 hl
𥢇	禾束 hu
𥢊	禾貝 hb
𥢌	禾田 ht
𥢍	禾十 hu
𥢎	禾寸 hc
𥢐	禾十 hu
𥢑	禾口 hk
𥢒	禾勞 hl
𥢔	禾十 hu
𥢟	禾芊 hq
𥢢	禾貝 hb
𥢦	禾灬 hh
𥢲	禾成 hi
𥢷	禾田 ht
𥢽	禾米 hm
𥣆	禾禾 hh
𥣋	禾虫 hi
𥣌	禾用 hy
𥣘	禾犬 hq
𥣛	禾豕 hu
𥣝	禾禾 hh
𥣟	禾灬 hh
𥣤	禾水 hu
𥣥	禾氺 hu
𥣩	禾戈 hg
𥣫	禾戍 hu
𥣬	禾田 ht
𥣰	禾方 hf
𥣺	禾土 ht
𥤐	禾土 ht
𥤗	禾灬 hh
𥤘	禾又 hy
𥤜	禾口 hk
𥤞	禾人 hr
𥤟	禾皿 hm
𥤡	馬禾 mh
𥨜	土犬 tq
𥩖	立卜 lb
𥩗	立兀 lw
𥩙	立巴 lb
𥩝	立手 lu
𥩡	立𠄌 lv
𥩢	立且 lq
𥩣	立主 lv
𥩤	立口 lk
𥩱	立戈 lg
𥩲	立人 lr
𥩶	立口 lk
𥪀	立甫 lf
𥪂	立夾 lj
𥪊	立出 li
𥪌	立㣺 lx
𥪏	立又 ly
𥪢	立八 lb
𥪧	立八 lb
𥪫	立夕 lx
𥪯	立兀 lw
𥪱	方立 fl
𥫂	勹里 bl
𥫃	立我 lw
𥫎	立貝 lb
𥫔	立貝 lb
𥸪	米人 mr
𥸲	米弓 mg
𥸴	米丏 mm
𥹁	米乍 mv
𥹂	米丕 mp
𥹆	米匕 mb
𥹉	米又 my
𥹋	米口 mk
𥹌	力米 lm
𥹛	九米 jm
𥹠	米夕 mx
𥹩	米寸 mc
𥹫	米米 mm
𥹱	米力 ml
𥹵	米束 mu
𥹸	米子 mz
𥺅	米寸 mc
𥺊	米口 mk
𥺚	米斤 mj
𥺝	米口 mk
